Faded squares of fabric , strung together in repeating blue-white-red-green-yellow chains , crisscross the branches of bare-limbed trees .	2.7	2.9
The gentle wind makes them flutter .	2.9	3.0
Orange-gold light filters into the grassy meadow , touching a row of canvas tents and the temple house beyond .	2.8	2.9
Tsechen Kunchab Ling : Temple of All-Encompassing Great Compassion .	3.0	2.9
This is the seat of His Holiness the Sakya Trizin in the United States , a Tibetan Buddhist monastery established nine years ago .	3.0	3.0
I spent the past weekend there .	2.75	2.833333333333335
The field work office at my college arranges this retreat every semester .	3.0	3.0
Everyone I 've talked to who has previously attended says wonderful things about it ; this semester , one of my friends told me she was going : I should join her !	3.3	3.0
I like learning new things , so I signed up .	3.4	3.3
A good decision : I did n't return all chill and zen , as one friend told me his roommate had , but I certainly gained a few new ideas and approaches to mull over , and dipped my hand into a previously unfamiliar piece of the world .	3.3	3.1
Medicine for one 's mind	3.0	3.1
The first evening , the twenty-something students -- most from my college , four from another -- gathered in the shrine room , sitting cross-legged on cushions as we listened to Khenpo Kalsang introduce Tibetan Buddhist philosophy .	2.9285714285714297	2.857142857142855
He began by telling us , `` Do not take any of what I say on faith .	3.1	3.0
`` Do not take any of what I say on faith . Take it through analysis , if there is some benefit in it for you . ''	2.9	3.5999999999999996
Take it through analysis , if there is some benefit in it for you . ''	3.1	3.1
Religion , he said , is like a drugstore full of medicine .	2.7	3.1
You do not go to the drugstore and buy everything in it -- you just buy what would be beneficial to you now .	3.1	3.2
You believe the other medicine may have just as much value , but in other situations , not this one .	2.633333333333335	2.95
We discussed the foundations : the Three Turnings of the Wheel of Dharma ; the four noble truths ; karma ; defilements ; the six perfections .	2.8	2.9
`` So , '' a fellow student asked , `` Giving one 's life for another being is the ultimate gift ? ''	3.1	3.0
`` So , ''	2.7	3.0
`` Giving one 's life for another being is the ultimate gift ? ''	3.0	2.8
Khenpo Kalsang , he smiled , and shook his head .	3.0	3.1
`` Only if you feel no regret , '' he said .	3.0	3.0
`` Only if you feel no regret , ''	3.0	3.1
`` If you feel regret , it destroys the merit . ''	3.1	2.9
Until then , preserve your own life , and do not give away anything that would cause you regret .	3.1	3.4
This struck a chord .	3.3	3.0
Self-preservation above all else , unless the right situation arises .	3.2	3.2
Knowing and understanding	3.0	3.0
Later , I talked to the resident nun , Ani Kunga , about psychology and cognitive science .	3.0	3.0
She had studied psychology for a while in grad school , but now holds the view that psychologists are going about understanding the mind and understanding the knower and what knowing is the wrong way .	3.0	2.9
`` Psychologists , '' she said , `` study the brain and the self externally .	3.0	3.0
`` Psychologists , ''	2.8	3.2
`` study the brain and the self externally . Ever since the 1920s , their science has been about observation of behavior , questionnaires , recordings of electrical brain activity . But the mind can only be known by you , the person whose mind it is . ''	2.9	3.1
Ever since the 1920s , their science has been about observation of behavior , questionnaires , recordings of electrical brain activity .	3.0	3.2
But the mind can only be known by you , the person whose mind it is . ''	2.8	3.2
She said philosophy and epistemology were doing it right : looking at experiences from the inside .	2.72857142857143	2.9285714285714297
A big overlap exists between Tibetan Buddhism , psychology and cognitive science .	3.0	3.2
All three examine the distinction between the self and others , between the observer and the observed , between knowing and the knower .	3.0	2.9
I agree with Ani Kunga to some extent -- only so much can be known about the mind from external observation .	3.1	3.1
But this does n't mean that there is n't merit to such studies , nor that nothing of use can be learned in that way .	3.0	3.1
Tibetan Buddhist philosophy also approaches the mind and the self from the inside .	2.5666666666666647	2.916666666666665
During a second philsophy session , Khenpo Kalsang translated a sutra about a king who received advice from the Buddha .	3.0	3.0
This sutra delved into some questions about the nature of the self , whether the self is a delusion , and how the clinging of self is a defilement .	3.1	3.0
I intend to discuss it in more depth later , so stay tuned .	2.8	3.4
Compassion training and prayer flags	2.9	2.9
In the afternoon , a group of us gathered outside for a meditation session with Ani Kunga .	3.2	3.1
Sunshine melted lazily through the tree branches above , a breeze animating the branches ' shadows so they danced between our cushions .	3.0	2.8
Compassion and anger were the session 's topics .	3.0	3.2
The key message :	2.8	3.1
`` If there 's something you can do , why are you unhappy ? Just do it . If there 's nothing you can do , why are you unhappy ? ''	3.3	3.2
`` If there 's something you can do , why are you unhappy ?	3.2	2.7
Just do it .	3.3	3.9000000000000004
If there 's nothing you can do , why are you unhappy ? ''	3.2	3.0
Ani Kunga explained several off-session and one on-session technique for dealing with negative emotions -LRB- anger , hate , irritation , stress , jealousy , and so on -RRB- .	2.9000000000000004	3.1
All the methods built off the idea that you are in control : anger is an emotion , and you can change your emotions .	3.1	3.2
Stay tuned for a more in-depth post on the topic .	2.8	3.0
Another of the day 's activities was making prayer flags .	3.0285714285714302	2.9285714285714297
As Ani Kunga explained , `` Prayers , wishes , hopes , aspirations -- someone , many people , may share those with you .	3.3	3.0
Hanging the prayer flag shares your prayer with everyone else in the world .	3.0	3.1
This may do no good at all , but it may -- if everyone hopes and wishes and dreams and aspires , perhaps it will do good .	3.4000000000000004	3.2
It may not .	3.0	3.0
But if no one shares their prayers , it will certainly do no good .	2.9	3.2
So on the offchance that it will help , why not ? ''	2.9	2.9
Never done	2.7142857142857153	2.7142857142857153
This weekend reminded me that I 'm not done learning .	3.2	2.7
If I stay still long enough , if I 've achieved a relatively constant level of happiness and satisfaction , I forget that I can and should continue to seek out new ideas and approaches , and incorporate beneficial ones into my life .	3.2	3.2
A person is never `` done , '' and so , I 'll continue to observe and discuss and study , trying to pick the directions in which I 'll change , and trying to make tomorrow better than today .	3.12857142857143	3.0285714285714302
`` done , ''	3.0	3.2
Ever onward and ever upward .	3.2	3.1
Self-control , Self-efficacy , and New Year 's Resolutions Unresolved	3.0	2.9
I 'm not one to make New Year 's resolutions .	2.7	3.1
I mean , sure , I could take my pick of popular New Year 's resolutions ; I could decide , on the first day of the new year , that this year , I 'll start exercising more and eating better , or that I 'll spend more time with my family and friends , or that I 'll learn a new skill .	3.3	3.1
And if I chose to make resolutions , I 'd be far from alone -- a 2008 survey on Dorthy.com found that 66 % of the 2000 + adults polled had made resolutions at some point -LRB- though only 17 % managed to keep them -RRB- .	2.9000000000000004	3.2
Making resolutions : It 's about self-control	3.0	3.0
The question Anirban Mukhopadhyay of the Hong Kong University and Gita Venkatarmani Johar of the Graduate School of Business at Columbia University asked is this : What determines how many goals a person will set , and how successful a person will be at achieving those goals ?	2.9000000000000004	2.9
They performed a few studies in 2005 to look at the relationship between self-control , goal setting , and goal achievement .	2.8	2.8
They suggested that what you believe about self-control affects the goals you set and achieve -LSB- PDF -RSB- .	2.9000000000000004	3.2
In the paper , `` self-control '' is used to mean a sense of willpower .	2.8	3.1
`` self-control ''	2.9	3.6
Mukhopadhyay & Venkatarmani discuss various lay theories of self-control , noting that the amount of self-control a person has can be seen as either an inherently limited or unlimited resource , and that this resource can be seen either as malleable or as fixed -LRB- the amount of self-control a person has can change over time , or not -RRB- .	2.9000000000000004	3.1
An important premise to note here is the idea that the probability of choosing a goal or making a resolution increases if a person thinks that goal can be attained .	3.3	3.2
So if you think you 'll be able to achieve a goal , you 're more likely to set it .	2.9000000000000004	3.2
Combine this with theories of self-control , and in general , if you believe you have unlimited stores of self-control , you 'll set a larger number of goals .	3.2	3.3
If you believe self-control is malleable but limited , you 'll set fewer goals .	2.75	2.833333333333335
Mukhopadhyay & Venkatarmani also discuss self-efficacy : belief in one 's capabilities , the perceived ability to carry out a desired action .	3.0	3.1
They propose that people with high self-efficacy -- people who believe that failure is the result of insufficient effort , and thus exhibit increased commitment and persistence -- will achieve more of their goals than people with low self-efficacy , who tend to view failure as the result of deficient ability , and thus may simply give up .	3.1	3.2
The studies	2.8	3.0
In the first study , 85 participants -LRB- all college students -RRB- each read one of four passages presenting lay theories of self-control .	2.7	3.1
Each passage contained two paragraphs ; the first discussed self-control either as limited or as unlimited , and the second discussed self-control as either malleable or fixed .	3.1	3.0
The participants then answered questions about their belief in each of two theories presented , followed by a second questionnaire to assess motivation , in which they listed all their current goals .	2.8	3.1
The study was testing whether a belief in unlimited , malleable self-control would result in most resolutions , and indeed , this is what was found .	2.8	3.1
The experimenters had some concerns about participants ' natural beliefs in relation to the passages they read , however , so in study two , the order of the two measures -LRB- lay theories and motivation/goal listing -RRB- was varied .	2.9	3.0
Data from 130 new participants revealed that , as hypothesized , if the motivation & goals questionnaire were assessed first , then among the people who believed self-control is malleable , those who also believed self-control to be unlimited -LRB- vs.	3.0	3.1
limited -RRB- set more goals .	3.0	3.3
When lay theories were assessed first , this result reversed .	2.9	3.0
The people who believed that self-control is fixed were unaffected by order .	3.1	3.2
The third study moved on to examine goal achievement , adding a measure to look at self-efficacy .	3.0	3.0
The study had two sessions , in November then February .	2.6	3.0
Only 86 participants successfully returned for the second session , during which they indicated how much success they had had at keeping their resolutions .	3.0	3.0
What does this mean for your resolutions ?	2.8	3.0
The resolutions made by participants across all conditions were qualitatively similar -LRB- take a look at any list of popular New Year 's resolutions , and you 'll see the majority of the goals -RRB- .	2.7	3.0
As shown in the first two studies , more goals were set by people who believe self-control is unlimited and malleable than by any other people -- that is , if you expect more success , you may increase the difficulty and number of tasks that you set for yourself .	2.7	3.1
Self-efficacy did not have a significant effect on goal-setting .	3.0	3.1
As far as success goes , only the interaction between lay theory and self-efficacy was significant .	2.9	3.0
If participants believed in limited self-control and were low in self-efficacy , they tended to give up more often , failing to achieve their goals .	2.9	3.1
But if participants believed in unlimited self-control , self-efficacy had no effect ; participants achieved just as many goals regardless , and people who set more resolutions were marginally more likely to succeed .	2.633333333333335	3.166666666666665
Mukhopadhyay & Venkatarmani realize that their research does not directly look at the relationship between lay theories of self-control and beliefs about one 's own amount of self-control and self-efficacy , and propose this as an area for future study .	3.0	3.1
But in general , lay theories about self-control can determine how much success you 'll expect -LRB- and thus , how many goals you 'll set -RRB- , and self-efficacy beliefs can determine how much success you 'll actually have .	3.3	3.1
References	2.6	3.0
Mukhopadhyay , A. & Johar , G.V. -LRB- 2005 -RRB- .	3.0	3.0
Where There Is a Will , Is There a Way ?	3.1	3.1
Effects of Lay Theories of Self-Control on Setting and Keeping Resolutions .	2.6	3.1
Journal of Consumer Research , 31 , 779-786 -LSB- PDF -RSB-	2.4000000000000004	3.0
Detroit and the Myth of the $ 100 House | Uprooted , an eco/travel blog	2.9000000000000004	3.0
America 's Rust Belt is a swath of cities and towns that boomed during the Industrial Era and now lie -- well , rusting -- as empty remainders of glory days past .	3.1	3.1
Chief among these is Detroit , Motor City .	3.1	3.1
The longtime center of American automotive manufacturing was gutted when the Big Three car companies simultaneously failed .	2.9	3.0
Detroit , already plagued by corruption and crime , saw its unemployment rate skyrocket in 2009 .	3.3	2.8
What 's left behind when an economy collapses ?	3.3	2.5
Cheap real estate , that 's what .	2.9	3.2
I 'd read a New York Times article about some forward-thinking artist-types who bought a house in Detroit for $ 1,900 .	3.0	3.0
$ 1,900 !	4.2	3.3
Some of us -LRB- and lots of New Yorkers -RRB- pay that much in rent every month !	3.7	3.2
In fact , the article went on , soon a nearby house went on the market for $ 100 .	3.0	3.1
The artist types notified their buddies , who moved in post haste .	3.0	3.0
I was intrigued .	3.5	3.0
Really ?	3.3	3.1
A $ 100 house ?	3.4000000000000004	3.0
Even if it was a real fixer-upper , even if you really were better off tearing it down than living in it , that 'd still be a hell of a deal .	3.4000000000000004	3.1
Why , out in New Mexico , where you can still buy unincorporated land with no water or roads , you 'd pay at least $ 1,000 for a house-sized plot of dust .	3.0999999999999996	3.0
So how can you buy an actual home for $ 100 ?	3.4	2.9
That 's literally cheaper than dirt .	3.2	3.0
The possibilities of this were fascinating .	3.7	3.1
I had visions of hipsters from coast to coast converging in Detroit , building a new city on rock & roll .	3.2	3.0
I pictured young artists owning homes , fixing up neighborhoods .	3.3	3.2
I saw community gardens , art parks , a grassroots transformation of a city .	3.1	2.9
We could take that oil-stained soil and those rusted factories , and create something new and beautiful .	3.3	3.3
With houses going for $ 100 , I thought , what would you have to lose by moving to Detroit ?	3.2	3.0
And so Quiet Earp and I did some research , and came up with a list of houses selling for under a grand .	3.2	3.1
We had plenty to choose from : there were more cheap houses than we would have time to visit .	3.4000000000000004	3.1
We picked two neighborhoods to cruise , and dove in .	3.2	3.3
But once we entered Detroit , the truth hit fast : this is a modern American ghost town .	3.2	3.2
The place is practically deserted .	3.0	3.0
Its streets , built wide to accommodate heavy traffic , are mostly empty .	3.0	3.0
Houses and businesses are boarded up , painted up , bombed out and falling down .	3.1	3.0
Even in the center of the business district , there 's no traffic and hardly any people .	2.8	3.25
Do n't believe me ?	3.3	3.0
I videotaped it :	2.733333333333335	3.333333333333335
It got worse as we drove into residential areas , looking for those cheap houses .	3.2	2.6
In fact , I 've never felt so out of place in all my life .	3.1	2.2
Even in Chicago 's South Side , where we counted five white people in an hour , I felt fine just driving around ; not so in Detroit .	3.2	3.0
Truthfully , it was n't about race : it was about being naive .	3.0	3.1
It was about driving down streets where we truly did not belong and were not welcome .	3.1	2.8
Detroit is a ghost town , and it 's inhabited by ghosts : the only people left here are those who ca n't or wo n't leave .	3.0	2.8
They live in deserted neighborhoods , in houses with collapsed front steps and missing windows .	3.3	3.0
They sit on the porch and watch the cars go by , watch the deals go down , watch their neighborhoods crumble .	3.2	2.5
And we , driving through slowly and reading house numbers in a late-model Honda , stuck out like a couple of thumbs .	3.2	2.7
So we sped up , and went straight to the houses .	3.366666666666665	2.883333333333335
Sometimes we stopped to take a photo , but mostly we did n't .	2.9	3.0
Earp and I have each lived happily in the wilds of West Oakland , but the danger I felt in Detroit was like nothing I 'd experienced before .	3.5	2.9
I was actually afraid for my life .	3.9	2.2
The New York Times correspondent wrote that his friend Mitch 's $ 1,900 home `` had already been stripped of its appliances and wiring ...	2.9	2.9
But for Mitch that only added to its appeal , because he now had the opportunity to renovate it with solar heating , solar electricity and low-cost , high-efficiency appliances .	3.3	3.3
As for the $ 100 house ?	3.2	3.1
It `` needed some work , a hole patched , some windows replaced . ''	3.1	3.1
`` needed some work , a hole patched , some windows replaced . ''	3.1	3.166666666666665
Well , I do n't know what part of Detroit these folks live in , but the $ 100 houses I saw looked more like this :	3.2	3.0
You see , abandoned houses in this town get set on fire .	3.2	2.9
No exceptions .	2.9	3.466666666666665
Wherever we went in those neighborhoods , one in four houses had been torched .	3.1	3.0
On one corner , we saw a giant banner hung across a charred front porch .	3.2	3.0
We did n't slow down to take a photo , but I 'll paraphrase : DO N'T BURN HOUSES DOWN !	4.1	3.4
DETROIT POLICE ARE WATCHING YOU !	4.4	3.5
Except that they obviously are n't .	3.0	3.4
People who live in this part of town are on their own .	3.2	2.95
And although I and many others would love to own even a fire-scarred , condemned building , the fact is that we would n't last a week here .	3.0999999999999996	2.8
Buy a $ 100 house in Detroit , and you get a lifetime supply of sleepless nights : you 'll spend the next several years waiting for burglars and arsonists , murderers and crackheads to break in the windows .	2.9	3.0
It 's like the Wild West without the scenery , the gold , and the hope .	3.2	2.9
It 's the Rust Belt .	2.9	3.0
Ultimately , I do believe that change will come to Detroit .	3.0	3.1
There will be a green movement here ; in fact it 's already being cultivated by forward-thinking groups and intrepid locals .	3.0999999999999996	3.0
One day , this place will be reborn .	3.5	3.2
But right now , the NYT 's story reeks of Shinola .	3.2	3.1
Truth is , any artist-type who moves into this part of Detroit is probably pretty handy with a pistol or a shotgun .	3.4	3.2
Anyone who takes this plunge is risking their life every day , betting on a future that may take a long time to arrive .	3.1	2.9
Long story short : Yes , you can buy a house in Detroit for $ 100 .	3.0	3.1
And you will get what you pay for .	3.2	3.6
Cheers to Toby Barlow , who inspired my trek to Detroit , and who believes in a happier , greener future .	3.45	3.083333333333335
May your every dream come true , sir , and your book sell fabulously .	3.4000000000000004	2.9
16 Responses to `` Detroit and the Myth of the $ 100 House ''	2.9	3.0
bisnis 16 . Sep , 2009 at 9:46 pm	2.6	3.0
Great post .	3.0	3.1
Thank you for this info .	2.9000000000000004	3.0
I need that	3.3	3.5
Myself 19 . Sep , 2009 at 10:06 am	2.5	3.0
Please track down and watch a movie called `` Detroit : A City to Yourself '' , by Nicole MacDonald .	3.0	3.4
`` Detroit : A City to Yourself ''	3.1	3.0
It 's full of this imagery , and talks about the 1805 fire and rebuilding , and the post-industrial devastation that 's ravaged the city since .	3.0	3.0
Most poignantly , it talks about Hurricane Katrina , which focused attention on rebuilding another city with this level of devastation , and how without a single catastrophic event to blame for it , Detroit 's decay has gone unsympathetically ignored .	3.0	2.8
The movie wraps up by observing this , how abandoned buildings and spaces are being reclaimed by nature .	2.5999999999999996	3.0
About the pop fiction which explores the concept of a post-human world , and how it already exists now .	3.1	3.1
And about how , if you 're a pheasant , that 's not such a bad thing .	2.9	3.0
HOWEVER ...	3.1	3.0
There 's a lot more to Detroit than that .	3.2	3.3
There are industrial spaces being turned into low-rent artist lofts and business incubators .	3.2	3.1
-LRB- Look at the Russell Industrial Complex , for one example . -RRB-	2.7	3.1
There are neighborhoods that refuse to cave .	3.0	3.283333333333335
-LRB- west of Livernois around McNichols -RRB- .	2.6	3.0
There 's a whole bunch of nice stuff happening along the riverfront , from downtown up towards Stroh Place .	3.1	3.1
And there 's always Belle Isle .	3.0	3.1
When friends come to Detroit , I take them there .	3.166666666666665	3.25
It 's our in-the-river park , 982 acres of green space , with a zoo , a botanical garden and conservatory , rentable paddle boats , and tons of other neat stuff .	2.9000000000000004	3.0
Next time you 're in Detroit , please head over .	2.8	3.2
Oh , and entry is free , so it 's available to anyone regardless of economic status .	3.2	3.3
You 're liable to see families picnicking , bums gathering bottles and cans , geese foraging , and deer cautiously wandering the edge of the woods .	2.8	3.0
Within a hundred yards of each other .	2.8	3.0
Some of that cheap real estate is n't too horrible , either .	3.4	3.1
There 's a whole street being taken over by artists , Farnsworth between Moran and McDougall .	3.1	3.2
Some of the things they 've done down there are amazing , and the community garden is a great bridge to the surrounding neighborhood .	3.6	3.2
